order_detail_id,order_id,product_id,quantity,discount,revenue,profit
2979,1031,91,3,0.02,3263.7015504653623,620.6415504653622
2980,1785,87,4,0.07,5452.020887023403,1642.7408870234033
2981,428,14,4,0.36,2222.1649333646424,330.3249333646422
2982,1141,104,1,0.38,993.595215233389,415.755215233389
2983,580,196,1,0.31,1326.259337927157,303.6793379271572
2984,1531,83,1,0.37,745.2508980995412,86.27089809954127
2985,546,175,1,0.12,1831.2369938101624,402.99699381016245
2986,1730,54,4,0.1,5445.261085059098,1524.8610850590983
2987,325,132,3,0.15,783.7323946779103,110.53239467791033
2988,55,95,3,0.02,7165.316288567215,2746.4962885672153
2989,778,9,1,0.32,1313.126567828761,406.6865678287611
2990,992,53,2,0.39,2075.7601361772995,533.6801361772995
2991,42,77,4,0.33,2877.3248083597327,1266.6448083597327
2992,1321,60,3,0.22,337.69598176169825,31.155981761698225
2993,1997,46,1,0.12,1762.8493731106703,719.1693731106703
2994,231,54,2,0.08,2783.1334434746504,779.3734434746502
2995,453,74,2,0.15,3599.6819477362187,1393.0819477362188
2996,1914,112,1,0.27,1014.8380953247415,387.03809532474156
2997,394,95,4,0.18,7993.958308333493,3064.118308333492
2998,1546,165,3,0.37,931.3746764410523,250.9746764410523
2999,1382,23,2,0.34,2901.013316671699,1181.0533166716991
3000,1468,27,3,0.04,4983.723628569363,1285.8036285693631
3001,1152,70,3,0.05,387.0332970268116,53.5832970268116
3002,691,194,2,0.27,859.5163775728346,368.9563775728346
3003,1429,109,1,0.09,2859.822004810123,1139.922004810123
3004,392,189,2,0.32,2413.8478696262923,730.1678696262925
3005,1217,77,2,0.24,1631.9155629502964,718.3955629502963
3006,604,179,4,0.09,8825.806229226084,3718.8862292260833
3007,881,50,3,0.19,1590.3809730320802,555.20097303208
3008,1767,124,1,0.16,1125.7182737529774,108.47827375297753
3009,1102,19,3,0.35,3238.3960518698887,699.4960518698887
3010,85,1,2,0.01,5320.539664238175,1507.0596642381747
3011,1054,40,1,0.36,1679.0435261935174,729.2835261935173
3012,1749,160,1,0.26,1005.8829470866373,409.4429470866373
3013,49,22,1,0.3,130.31336641818038,43.513366418180375
3014,1801,112,1,0.0,1390.1891716777282,530.1891716777282
3015,1169,194,4,0.25,1766.1295429578793,758.1295429578793
3016,69,40,1,0.24,1993.8641873548017,866.0241873548018
3017,1082,38,2,0.21,2642.960785033503,1145.1207850335027
3018,697,48,4,0.31,7239.289052817551,3146.2090528175518
3019,1598,183,2,0.22,1282.2271838869715,141.8671838869714
3020,479,75,2,0.34,2352.2682671594534,888.3882671594536
3021,820,183,3,0.09,2243.8975718022,248.2675718021999
3022,1469,179,1,0.32,1648.7769878774,694.7369878774001
3023,1320,107,1,0.07,2518.6146143205683,697.6746143205686
3024,1702,188,2,0.33,1418.629432764483,319.82943276448304
3025,1195,8,1,0.38,502.3308066344332,201.6308066344332
3026,1599,86,4,0.13,7187.357482512405,2360.597482512405
3027,147,68,3,0.21,5805.333191445461,2138.943191445461
3028,1508,75,1,0.26,1318.6958467409058,498.03584674090587
3029,1330,200,1,0.03,1493.968462556363,176.70846255636292
3030,1697,137,4,0.2,4210.567579914884,1260.1675799148834
3031,1677,90,3,0.14,7343.4319736543575,2787.1519736543573
3032,1870,130,4,0.35,1848.313128327419,415.71312832741893
3033,1016,80,2,0.35,438.9481512366958,162.0481512366958
3034,609,95,2,0.28,3509.542671951289,1345.222671951289
3035,446,70,1,0.26,100.4928560701195,13.912856070119505
3036,221,90,3,0.29,6062.60081545883,2301.02081545883
3037,1579,59,2,0.15,2828.021234373155,378.32123437315533
3038,1969,147,4,0.16,5998.970410682358,945.5304106823586
3039,1828,28,2,0.22,762.5385622247862,331.97856222478623
3040,1402,72,2,0.38,1393.3540999450427,538.9940999450428
3041,1644,14,4,0.29,2465.2142229513997,366.4542229513999
3042,1290,24,1,0.22,872.7429705752257,241.72297057522573
3043,95,112,3,0.31,2877.691585372897,1097.4915853728971
3044,262,44,1,0.15,553.9870459716154,179.13704597161538
3045,1849,56,4,0.29,2303.351693169007,786.791693169007
3046,897,120,2,0.16,2865.703088485507,535.543088485507
3047,1095,179,3,0.11,6473.874349459792,2727.864349459792
3048,1978,32,1,0.24,663.8270297120148,85.46702971201475
3049,219,178,4,0.27,7804.53485438868,3462.494854388681
3050,1557,169,2,0.18,5057.137646732205,2011.6576467322052
3051,92,194,2,0.23,906.6131653850447,389.1731653850447
3052,127,25,1,0.28,1917.1958784815972,747.9158784815974
3053,80,116,4,0.31,4511.237939597376,1270.997939597376
3054,1848,189,2,0.36,2271.8568184718047,687.2168184718047
3055,1262,66,2,0.14,1174.3912711530988,512.1912711530989
3056,983,42,3,0.38,660.9346867958124,201.51468679581234
3057,1396,193,2,0.25,1299.0730607985756,322.5730607985755
3058,916,164,1,0.32,1274.9226134539042,149.5226134539043
3059,486,76,4,0.28,1304.6290474026925,460.7890474026925
3060,694,137,4,0.08,4842.1527169021165,1449.192716902116
3061,25,164,3,0.03,5455.918831104208,639.8688311042082
3062,156,38,4,0.29,4750.638373098194,2058.3183730981946
3063,1541,161,1,0.2,575.1976873009621,119.19768730096212
3064,632,170,2,0.28,2227.6914109656427,781.9314109656428
3065,1813,61,3,0.19,3321.3545710326557,1452.6845710326556
3066,1554,174,4,0.12,10279.698460058205,3274.898460058205
3067,1967,89,3,0.11,6305.539859305293,981.5598593052935
3068,1734,189,3,0.29,3780.5117369882373,1143.5717369882375
3069,1081,18,4,0.11,4948.400621726226,1879.680621726226
3070,1629,70,3,0.29,289.25646409372234,40.046464093722356
3071,19,82,4,0.15,9607.260821697999,3483.8608216979983
3072,1408,116,1,0.31,1127.809484899344,317.749484899344
3073,1889,80,4,0.06,1269.5731143461355,468.6931143461355
3074,1217,15,2,0.08,2288.1089451508556,378.1889451508556
3075,237,176,4,0.27,6947.956647640559,2191.2766476405595
3076,1411,200,2,0.22,2402.670929472089,284.1909294720888
3077,1450,13,3,0.08,7314.116652502861,2754.5966525028603
3078,277,119,4,0.36,3114.966760326272,283.60676032627174
3079,1251,43,2,0.11,4021.9243485754832,901.5843485754833
3080,745,188,4,0.17,3514.8132214761818,792.413221476182
3081,552,57,4,0.08,5498.978695293181,1631.2986952931803
3082,1347,199,4,0.16,7470.58034351244,2763.2203435124406
3083,1177,17,1,0.2,1003.5081227805018,223.50812278050182
3084,639,178,2,0.12,4704.103199905506,2086.9831999055064
3085,237,32,1,0.31,602.685066449066,77.59506644906601
3086,998,150,1,0.16,1515.404773191748,332.68477319174804
3087,55,55,2,0.29,710.4865428667173,264.6065428667173
3088,1460,185,4,0.08,11587.820356321257,4779.820356321256
3089,684,13,1,0.15,2252.5359255896487,848.3359255896489
3090,109,47,1,0.0,3087.0935420048268,1263.0935420048268
3091,1890,87,1,0.3,1025.9179088484898,309.1179088484899
3092,1208,62,4,0.25,1271.4366792854817,119.43667928548166
3093,1975,182,1,0.33,1393.4100331509658,535.1400331509658
3094,1392,29,3,0.18,1161.0189025571233,216.3789025571232
3095,1222,22,2,0.32,253.18025475532187,84.54025475532187
3096,1395,65,3,0.26,5914.794578117196,2362.7945781171957
3097,373,29,4,0.0,1887.8356139140215,351.83561391402145
3098,973,48,1,0.1,2360.637734614419,1025.9377346144192
3099,1521,5,2,0.2,4355.911210652671,1595.911210652671
3100,1623,163,1,0.25,439.6480357838446,68.39803578384459
3101,201,101,4,0.03,7961.395842502428,2087.075842502429
3102,849,71,2,0.28,2213.257786314031,963.3377863140312
3103,509,174,3,0.22,6833.663180834148,2177.0631808341477
3104,1346,163,2,0.21,926.1918620512993,144.09186205129927
3105,275,173,1,0.12,1388.0217409331567,473.7017409331567
3106,211,141,2,0.24,2009.1612341117261,680.6812341117261
3107,504,138,4,0.01,5402.00152839485,1271.72152839485
3108,1927,66,4,0.03,2649.2082163221066,1155.408216322107
3109,1142,198,2,0.29,2947.624147967721,276.6041479677211
3110,703,72,4,0.13,3910.380861136088,1512.6608611360878
3111,1578,25,4,0.14,9159.93586385652,3573.3758638565205
3112,42,172,4,0.08,6330.453516560663,2002.7735165606632
3113,315,60,3,0.18,355.0137244161443,32.75372441614429
3114,788,175,1,0.02,2039.3321067431355,448.79210674313543
3115,329,40,4,0.12,9234.739394064345,4011.0593940643453
3116,1041,7,2,0.21,4482.621420206971,1434.801420206971
3117,283,174,4,0.19,9461.995173462667,3014.395173462666
3118,943,151,3,0.4,2174.5410844765247,736.341084476525
3119,258,46,2,0.16,3365.4397123021886,1372.9597123021886
3120,575,86,1,0.15,1755.5327184297541,576.5827184297541
3121,574,141,2,0.2,2114.9065622228695,716.5065622228697
3122,612,21,2,0.08,2030.0566605802858,626.1366605802857
3123,1043,1,2,0.35,3493.2836179341552,989.4836179341552
3124,1553,123,2,0.23,345.0509444451759,44.7509444451759
3125,837,147,4,0.08,6570.300925985441,1035.5809259854404
3126,423,125,1,0.32,928.4660846161181,111.78608461611816
3127,1490,188,4,0.01,4192.367577423398,945.1675774233978
3128,1397,33,3,0.39,2360.2531131242945,960.3031131242941
3129,758,4,3,0.35,1964.2973434652456,724.0973434652456
3130,763,3,2,0.23,914.0322106713586,385.81221067135857
3131,1991,91,4,0.04,4262.79386183231,810.6338618323099
3132,1105,52,4,0.09,9074.689443853347,2307.9294438533466
3133,1575,28,1,0.11,435.0380258846537,189.39802588465366
3134,1572,70,1,0.1,122.22104116636156,16.921041166361558
3135,424,198,1,0.2,1660.633322798716,155.83332279871613
3136,429,183,4,0.38,2038.4124461792878,225.53244617928783
3137,1412,57,1,0.18,1225.3159049294588,363.4959049294587
3138,1945,108,1,0.26,601.9005280275021,200.82052802750212
3139,1733,144,1,0.28,984.1947355134038,114.43473551340385
3140,1694,24,2,0.35,1454.5716176253763,402.8716176253762
3141,204,197,3,0.01,5020.948885440356,1088.6688854403567
3142,196,169,3,0.16,7770.723701076315,3091.083701076315
3143,728,77,4,0.31,2963.2151011465903,1304.4551011465906
3144,285,175,4,0.33,5576.949026603676,1227.3090266036766
3145,1993,76,2,0.37,570.775208238678,201.59520823867797
3146,196,69,3,0.28,3613.52394762568,1146.8039476256802
3147,307,101,1,0.1,1846.7155304773676,484.1155304773676
3148,1688,159,1,0.2,1667.271362988994,460.0713629889939
3149,14,92,4,0.01,4100.467666061084,627.5476660610836
3150,1861,92,3,0.26,2298.7470249130315,351.80702491303174
3151,1170,30,4,0.22,587.9459393480424,82.50593934804242
3152,1962,18,4,0.27,4058.800509955219,1541.760509955219
3153,1081,44,1,0.37,410.60216348484437,132.77216348484436
3154,723,155,1,0.27,1021.960781359063,432.120781359063
3155,780,99,3,0.13,7785.432283123365,2766.402283123365
3156,1234,154,4,0.08,5114.430313404084,1750.9103134040834
3157,529,121,2,0.34,2784.2520394344588,750.1320394344589
3158,798,115,3,0.08,3206.7484718005117,1335.4684718005117
3159,344,60,4,0.06,542.6226031726433,50.06260317264329
3160,1739,146,3,0.08,6625.723616872373,1804.003616872373
3161,1635,56,3,0.2,1946.4943885935272,664.8943885935271
3162,1303,31,3,0.05,5149.774847430494,2009.0748474304944
3163,209,101,2,0.38,2544.3636197688174,667.0036197688175
3164,641,59,2,0.39,2029.5211211383821,271.5011211383821
3165,1359,124,1,0.39,817.4858892729956,78.77588927299558
3166,1312,130,1,0.02,696.6718714464887,156.69187144648865
3167,252,97,4,0.38,541.7919333323061,159.87193333230616
3168,1289,167,3,0.4,3291.3038288938365,1431.9038288938368
3169,271,189,4,0.38,4401.722585789122,1331.4825857891217
3170,1948,107,1,0.27,1976.9770628537797,547.6370628537796
3171,920,191,2,0.28,1526.881926008615,626.881926008615
3172,1724,18,1,0.05,1320.5001659100883,501.6001659100884
3173,419,145,4,0.35,752.5708332806136,112.9708332806135
3174,1750,167,1,0.02,1791.9320846199778,779.5920846199778
3175,795,71,4,0.13,5348.706316925575,2328.0663169255754
3176,1235,106,4,0.4,2900.8413992302703,841.6413992302705
3177,1389,54,4,0.17,5021.740778443391,1406.2607784433906
3178,1100,94,4,0.05,1643.1540244214832,651.3540244214831
3179,1684,76,1,0.39,276.3276801790425,97.59768017904251
3180,1345,35,4,0.39,6762.334198416826,2877.8541984168264
3181,725,11,4,0.07,2661.1365329728606,737.8965329728608
3182,433,61,3,0.35,2665.284532310156,1165.7345323101556
3183,109,44,4,0.16,2189.878205252503,708.1182052525032
3184,641,121,1,0.15,1792.889570847947,483.03957084794706
3185,1546,68,4,0.11,8720.247325546768,3212.927325546768
3186,1071,25,2,0.02,5219.03322475546,2035.9932247554593
3187,379,176,2,0.11,4235.398230411026,1335.778230411026
3188,1851,160,4,0.02,5328.461016999484,2168.941016999484
3189,1120,84,2,0.37,1771.5092292921556,599.7092292921556
3190,958,114,2,0.26,2798.8867003788823,797.9267003788822
3191,103,132,1,0.35,199.774924133585,28.174924133584987
3192,892,166,3,0.29,2167.581656107585,242.06165610758512
3193,854,191,2,0.05,2014.6358745947002,827.1358745947003
3194,1170,175,2,0.38,2580.3794003688654,567.8594003688653
3195,1904,1,3,0.36,5159.3111895642905,1461.3911895642907
3196,1966,131,3,0.14,5773.5092860915765,1586.1692860915764
3197,1952,86,2,0.04,3965.438611041327,1302.3986110413268
3198,1051,62,4,0.28,1220.5792121140623,114.65921211406238
3199,1756,64,2,0.29,989.8463401033968,240.08634010339676
3200,530,145,4,0.36,740.9928204609117,111.23282046091175
3201,679,126,4,0.02,6427.052960519237,895.9329605192371
3202,1969,105,4,0.06,2279.043025587164,729.9230255871637
3203,989,62,3,0.24,966.291876256966,90.77187625696607
3204,1106,35,2,0.25,4157.172662961164,1769.172662961164
3205,428,13,2,0.01,5247.083685491182,1976.1236854911822
3206,1608,163,1,0.16,492.40580007790595,76.60580007790594
3207,822,43,3,0.23,5219.463620904138,1170.0336209041384
3208,1503,130,1,0.3,497.6227653189204,111.92276531892047
3209,1790,184,1,0.13,237.31713091782518,99.85713091782519
3210,1186,111,4,0.19,5961.074143946301,2147.594143946301
3211,1863,128,3,0.33,2634.965774447924,799.8357744479243
3212,932,51,1,0.38,1679.7535328185172,506.71353281851714
3213,1426,182,2,0.09,3785.0839706488923,1453.6639706488925
3214,1532,144,1,0.1,1230.2434193917547,143.0434193917548
3215,1062,146,3,0.38,4465.161567892251,1215.7415678922514
3216,1979,135,2,0.16,2733.534010056385,1038.4140100563848
3217,511,45,2,0.29,990.7490319089353,174.2490319089353
3218,393,164,2,0.24,2849.8270183087275,334.22701830872734
3219,713,169,4,0.11,10977.689038028446,4366.769038028445
3220,494,42,2,0.26,525.905019600969,160.34501960096895
3221,1224,135,4,0.26,4816.226589146963,1829.586589146964
3222,1279,15,4,0.24,3780.3539093796744,624.8339093796744
3223,1203,60,1,0.04,138.5419412355685,12.781941235568501
3224,547,40,1,0.4,1574.1033058064224,683.7033058064225
3225,594,165,2,0.16,827.8886012809354,223.0886012809354
3226,389,194,3,0.26,1306.9358617888306,561.0158617888306
3227,1422,112,2,0.35,1807.2459231810467,689.2459231810466
3228,1756,183,1,0.17,682.210617068068,75.4806170680681
3229,158,77,2,0.31,1481.6075505732952,652.2275505732953
3230,1028,105,1,0.39,369.7383631936622,118.4183631936622
3231,167,107,2,0.14,4658.082942614385,1290.322942614385
3232,1492,122,3,0.16,8507.312644035557,3653.7926440355577
3233,960,80,2,0.36,432.19510275613123,159.55510275613125
3234,409,125,3,0.06,3850.4034685550782,463.58346855507824
3235,1436,184,3,0.01,810.1515848574031,340.89158485740325
3236,1228,172,2,0.36,2201.896875325448,696.6168753254481
3237,194,185,3,0.33,6329.217096795034,2610.7170967950337
3238,235,134,3,0.39,1523.573143986812,484.1331439868123
3239,718,32,1,0.02,855.9874856812821,110.20748568128217
3240,1174,108,1,0.06,764.5763464133134,255.09634641331348
3241,1183,114,3,0.04,5446.482227764312,1552.7222277643114
3242,1303,146,4,0.27,7009.823536691061,1908.5835366910612
3243,816,68,2,0.24,3723.2516670873842,1371.8116670873842
3244,404,127,3,0.14,3612.0334171062614,405.09341710626114
3245,893,135,2,0.02,3189.123011732449,1211.483011732449
3246,678,114,1,0.26,1399.4433501894412,398.9633501894411
3247,1335,8,2,0.23,1247.7249068016567,500.82490680165665
3248,68,64,3,0.05,1986.6634290807613,481.86342908076114
3249,1487,135,3,0.36,3124.0388686358683,1186.7588686358683
3250,88,41,3,0.08,2597.8961047664848,423.01610476648443
3251,217,40,3,0.3,5509.361570322479,2392.9615703224786
3252,1,3,4,0.35,1543.1712647698262,651.3712647698262
3253,1159,145,4,0.23,891.5069871170344,133.82698711703446
3254,1721,194,4,0.1,2119.355451549455,909.7554515494552
3255,1375,110,3,0.12,1664.8584624535179,537.5784624535179
3256,140,114,4,0.35,4916.963122287226,1401.7631222872255
3257,618,112,2,0.12,2446.7329421528016,933.1329421528015
3258,133,180,3,0.3,2069.889432314857,616.6894323148572
3259,1644,150,1,0.4,1082.4319808512485,237.63198085124858
3260,178,4,3,0.4,1813.1975478140728,668.3975478140728
3261,810,134,2,0.21,1315.4347363383408,417.9947363383407
3262,1382,166,4,0.33,2727.2858396095435,304.5658396095437
3263,380,26,3,0.4,4970.783795932021,1408.5837959320218
3264,908,139,4,0.15,611.5898891764328,251.18988917643287
3265,1895,17,3,0.1,3386.8399143841934,754.3399143841935
3266,658,92,2,0.05,1967.396102403045,301.09610240304517
3267,450,31,3,0.06,5095.566691141752,1987.9266911417524
3268,586,163,4,0.34,1547.5610859591327,240.76108595913294
3269,463,144,4,0.24,4155.4888832788165,483.1688832788162
3270,990,107,2,0.35,3520.6440845341285,975.2440845341282
3271,1132,146,3,0.32,4897.2739776882745,1333.3939776882755
3272,122,111,1,0.27,1343.0815200866664,483.87152008666646
3273,17,101,3,0.24,4678.346010542664,1226.4260105426645
3274,1220,112,2,0.02,2724.770776488347,1039.1707764883472
3275,327,62,1,0.35,275.47794717852105,25.877947178521026
3276,318,112,2,0.17,2307.7140249850286,880.1140249850287
3277,809,155,3,0.22,3275.8742854523393,1385.154285452339
3278,1503,163,1,0.01,580.3354072346749,90.28540723467486
3279,1276,116,2,0.37,2059.4781898161937,580.2381898161934
3280,503,173,4,0.36,4037.8814281691834,1378.0414281691833
3281,119,35,1,0.22,2161.7297847398054,919.9697847398053
3282,1698,28,1,0.23,376.381213405824,163.86121340582397
3283,710,103,2,0.28,2339.937638552683,711.2976385526832
3284,1522,125,4,0.11,4860.79303122556,585.2330312255598
3285,1510,102,1,0.09,1999.1988204381107,659.6788204381107
3286,45,137,2,0.27,1921.0714583361655,574.9514583361655
3287,314,143,1,0.04,416.9369691456657,176.93696914566576
3288,1203,21,1,0.18,904.6991639542578,279.03916395425773
3289,1918,52,1,0.2,1994.437240407329,507.2372404073289
3290,418,163,4,0.15,1993.0710955534287,310.0710955534288
3291,556,97,3,0.07,609.5159249988444,179.85592499884442
3292,1807,51,3,0.14,6989.942120438346,2108.5821204383456
3293,1102,83,4,0.14,4069.3064912101936,471.0664912101936
3294,326,55,4,0.2,1601.0964346292221,596.2964346292222
3295,1714,77,2,0.27,1567.497843360153,690.037843360153
3296,1381,127,1,0.39,854.0079009437284,95.7779009437284
3297,1440,172,4,0.06,6468.072071268503,2046.3120712685036
3298,1987,193,2,0.35,1125.8633193587655,279.56331935876545
3299,515,93,3,0.11,5889.658843848435,1668.3888438484353
3300,214,88,3,0.24,463.1267180513694,112.00671805136939
3301,1878,80,3,0.22,790.1066722260524,291.68667222605245
3302,74,153,3,0.22,2465.6808887479738,1031.2608887479737
3303,1587,92,2,0.29,1470.3697186380653,225.02971863806533
3304,1603,47,1,0.15,2624.0295107041024,1073.6295107041028
3305,509,184,2,0.13,474.63426183565036,199.71426183565038
3306,332,38,1,0.34,1104.0215937481719,478.34159374817193
3307,1117,139,3,0.09,491.0707051328417,201.69070513284169
3308,688,195,4,0.07,8433.117228340216,3210.2372283402156
3309,657,15,4,0.01,4924.408381955102,813.9283819551022
3310,1543,1,4,0.08,9888.679779998225,2800.999779998224
3311,1293,135,1,0.21,1285.4118261574667,488.30182615746673
3312,1400,1,3,0.22,6287.91051228148,1781.0705122814793
3313,1858,49,2,0.1,1435.4253523584994,247.42535235849942
3314,1028,96,4,0.03,821.5733797366477,99.8933797366477
3315,1162,157,1,0.3,958.435236319105,366.9352363191051
3316,1255,26,4,0.3,7732.330349227589,2191.1303492275892
3317,600,87,2,0.4,1758.7164151688398,529.9164151688398
3318,1553,173,3,0.36,3028.4110711268872,1033.5310711268874
3319,1076,93,2,0.37,2779.389566759936,787.3295667599358
3320,1670,102,3,0.32,4481.720432630489,1478.8404326304897
3321,1747,71,3,0.25,3458.215291115674,1505.2152911156736
3322,325,140,3,0.05,1957.3248826098018,734.674882609802
3323,992,95,4,0.25,7311.547233231852,2802.5472332318523
3324,1994,160,2,0.02,2664.230508499742,1084.470508499742
3325,1929,118,4,0.35,8052.001395617073,3561.8013956170735
3326,1755,148,2,0.19,2906.707456646842,1264.0274566468418
3327,717,119,1,0.28,876.0844013417639,79.76440134176393
3328,723,51,1,0.02,2655.0942938099142,800.9342938099142
3329,277,81,2,0.21,2414.3623741112974,289.2623741112975
3330,536,36,2,0.12,3310.8161843053645,1248.0961843053642
3331,1510,67,2,0.11,3727.9661850206453,1472.706185020645
3332,1540,129,2,0.16,1493.272580662609,502.072580662609
3333,152,114,3,0.0,5673.418987254491,1617.418987254491
3334,955,155,4,0.19,4535.825933703239,1917.9059337032388
3335,1507,111,3,0.19,4470.805607959725,1610.6956079597255
3336,259,168,4,0.35,6017.53453118978,2432.1345311897794
3337,324,142,4,0.18,7623.305052845548,1732.4250528455473
3338,1017,100,4,0.15,6878.905180565403,2455.505180565403
3339,869,197,3,0.4,3042.999324509307,659.7993245093071
3340,1192,109,2,0.23,4839.698777370977,1929.0987773709774
3341,688,120,3,0.19,4145.034824416537,774.624824416537
3342,310,79,3,0.2,4605.826771248408,1639.426771248408
3343,803,134,4,0.32,2264.5458752153713,719.5858752153713
3344,1503,161,1,0.14,618.3375138485343,128.13751384853427
3345,1080,183,1,0.16,690.4300220929846,76.39002209298458
3346,620,19,3,0.3,3487.503440475264,753.3034404752647
3347,473,127,4,0.03,5432.05025518306,609.2102551830593
3348,1320,29,3,0.35,920.3198617830855,171.51986178308547
3349,461,189,3,0.17,4419.471467183433,1336.8514671834325
3350,1348,198,2,0.23,3196.719146387529,299.9791463875285
3351,814,24,4,0.3,3132.9234841161947,867.7234841161949
3352,846,151,1,0.11,1075.1897584356152,364.07975843561513
3353,1165,10,1,0.36,421.3702884391247,54.01028843912471
3354,667,182,1,0.39,1268.6270451075957,487.21704510759577
3355,262,105,3,0.2,1454.7083142045726,465.90831420457266
3356,1809,169,4,0.37,7770.723701076315,3091.0837010763153
3357,1444,177,2,0.0,2751.9408159869217,845.9408159869217
3358,1768,145,1,0.36,185.24820511522793,27.80820511522794
3359,1265,184,4,0.12,960.1796561272927,404.0196561272927
3360,355,173,1,0.12,1388.0217409331567,473.7017409331567
3361,1873,158,2,0.09,2339.1373933343148,297.09739333431463
3362,770,172,4,0.13,5986.407129791062,1893.9271297910618
3363,1785,55,3,0.09,1365.935395793055,508.71539579305517
3364,1613,147,3,0.36,3427.9830918184907,540.3030918184907
3365,180,157,1,0.36,876.2836446346104,335.4836446346104
3366,66,2,1,0.04,771.6555997525736,124.61559975257362
3367,820,164,4,0.06,7049.5720979215885,826.7720979215885
3368,1372,147,2,0.34,2356.738375625212,371.4583756252123
3369,171,135,1,0.16,1366.7670050281924,519.2070050281924
3370,474,154,4,0.07,5170.021947245432,1769.9419472454317
3371,534,111,2,0.2,2943.7403179981734,1060.5403179981731
3372,1391,38,1,0.17,1388.3907921378525,601.5507921378527
3373,1131,131,1,0.09,2036.392810210595,559.4628102105949
3374,439,102,4,0.29,6239.257857191466,2058.7778571914664
3375,835,194,1,0.25,441.5323857394698,189.53238573946982
3376,227,95,3,0.04,7019.085343902578,2690.445343902578
3377,1468,92,2,0.37,1304.694257383072,199.67425738307207
3378,442,71,2,0.22,2397.695935173534,1043.615935173534
3379,396,171,3,0.1,4558.071892374228,915.7718923742271
3380,728,190,4,0.08,5544.202627968476,642.4426279684759
3381,1605,199,3,0.05,6336.652969943588,2343.802969943588
3382,84,24,3,0.17,2786.064098374759,771.654098374759
3383,1639,167,2,0.05,3474.154041610161,1511.454041610161
3384,1575,68,4,0.17,8132.365483375075,2996.3254833750757
3385,1037,128,1,0.06,1232.2725512343527,374.05255123435273
3386,1833,93,3,0.26,4897.019712862743,1387.199712862744
3387,1849,44,3,0.31,1349.1213943073456,436.2513943073457
3388,693,133,4,0.22,1170.823899133358,294.1038991333581
3389,493,55,3,0.27,1095.7503724493738,408.0903724493739
3390,1292,158,4,0.38,3187.3960084995056,404.8360084995056
3391,1549,29,1,0.26,349.249588574094,65.08958857409397
3392,1144,154,4,0.15,4725.288876514642,1617.688876514642
3393,970,154,1,0.18,1139.6284937476491,390.148493747649
3394,353,37,4,0.34,4298.141661056332,1483.9016610563322
3395,1081,115,3,0.05,3311.316356750528,1379.0163567505283
3396,40,181,1,0.13,1086.4678882266874,379.15788822668736
3397,1910,158,3,0.23,2968.9051530781685,377.08515307816856
3398,1360,3,1,0.27,433.275008954605,182.88500895460504
3399,640,122,4,0.31,9317.532895848468,4001.772895848468
3400,173,43,4,0.13,7863.0880522711695,1762.6480522711695
3401,1571,7,4,0.06,10667.504139226716,3414.4641392267154
3402,259,125,2,0.38,1693.0852131235097,203.8452131235096
3403,1912,49,2,0.03,1547.0695464308271,266.66954643082715
3404,517,121,1,0.04,2024.9105741341518,545.5505741341519
3405,730,73,2,0.2,3698.581227492114,1308.181227492114
3406,523,41,4,0.33,2522.594768396441,410.75476839644136
3407,1918,106,2,0.31,1667.9838045574054,483.9438045574055
3408,839,77,2,0.38,1331.2995381962944,586.0595381962943
3409,117,182,3,0.06,5864.800438038394,2252.3804380383935
3410,184,127,1,0.15,1190.0110095117527,133.46100951175268
3411,1930,197,1,0.11,1504.594110451824,326.2341104518241
3412,1898,91,1,0.34,732.6676950024282,139.32769500242824
3413,1140,155,2,0.2,2239.914041334933,947.1140413349327
3414,162,8,4,0.01,3208.4354746328313,1287.8354746328314
3415,1603,32,3,0.28,1886.6662949709892,242.90629497098925
3416,1736,64,1,0.16,585.5429054132769,142.02290541327696
3417,543,138,2,0.21,2155.3440441575412,507.4040441575412
3418,1611,13,4,0.36,6784.108199422943,2554.9881994229427
3419,1261,191,3,0.1,2862.9036112661533,1175.4036112661533
3420,839,93,3,0.1,5955.834785914148,1687.134785914148
3421,1090,163,1,0.11,521.7156691301623,81.16566913016224
3422,1094,61,1,0.14,1175.4588193778122,514.1188193778122
3423,1833,182,4,0.04,7986.111234775684,3067.071234775685
3424,447,8,2,0.28,1166.7038089573932,468.30380895739324
3425,416,29,4,0.08,1736.8087648008998,323.6887648008998
3426,532,95,1,0.37,1535.424918978689,588.534918978689
3427,441,41,4,0.09,3426.210804836958,557.8908048369577
3428,738,158,2,0.1,2313.4325868141573,293.8325868141573
3429,1970,149,3,0.12,7316.781410693345,2905.3414106933446
3430,464,11,3,0.31,1480.7937159284465,410.60371592844666
3431,1945,2,3,0.17,2001.4817118582378,323.2217118582378
3432,396,178,3,0.33,5372.29967716481,2383.429677164811
3433,711,169,1,0.31,2127.698156247086,846.3681562470862
3434,1575,194,1,0.37,370.8872040211547,159.20720402115464
3435,1681,131,2,0.3,3132.912015708607,860.7120157086074
3436,1581,80,2,0.02,661.798751095326,244.31875109532595
3437,395,179,2,0.33,3249.0605349348766,1369.0405349348766
3438,326,196,2,0.38,2383.422578303877,545.7425783038767
3439,1917,87,4,0.4,3517.4328303376797,1059.8328303376795
3440,1943,153,2,0.05,2002.0485848808332,837.3485848808333
3441,1115,158,3,0.25,2891.7907335176965,367.29073351769665
3442,750,106,3,0.08,3335.9676091148112,967.8876091148111
